sample_index,time_sec,channel,value
2406,9.39844,ecg,0.206474
2407,9.40234,ecg,0.242161
2408,9.40625,ecg,0.325009
2409,9.41016,ecg,0.227244
2410,9.41406,ecg,0.278782
2411,9.41797,ecg,0.278564
2412,9.42188,ecg,0.265606
2413,9.42578,ecg,0.11929
2414,9.42969,ecg,0.14643
2415,9.43359,ecg,-0.028111
2416,9.4375,ecg,0.055279
2417,9.44141,ecg,-0.042615
2418,9.44531,ecg,0.002136
2419,9.44922,ecg,0.008261
2420,9.45312,ecg,0.023318
2421,9.45703,ecg,0.044079
2422,9.46094,ecg,-0.018085
2423,9.46484,ecg,-0.00305
2424,9.46875,ecg,-0.075704
2425,9.47266,ecg,-0.02711
2426,9.47656,ecg,0.039752
2427,9.48047,ecg,-0.098881
2428,9.48438,ecg,-0.044115
2429,9.48828,ecg,0.018743
2430,9.49219,ecg,-0.04
2431,9.49609,ecg,-0.083374
2432,9.5,ecg,-0.024155
2433,9.50391,ecg,-0.017112
2434,9.50781,ecg,0.008157
2435,9.51172,ecg,0.002086
2436,9.51562,ecg,0.032247
2437,9.51953,ecg,-0.053864
2438,9.52344,ecg,-0.04273
2439,9.52734,ecg,0.046853
2440,9.53125,ecg,0.023916
2441,9.53516,ecg,0.016904
2442,9.53906,ecg,0.051405
2443,9.54297,ecg,0.017563
2444,9.54688,ecg,-0.088393
2445,9.55078,ecg,0.090077
2446,9.55469,ecg,-0.009824
2447,9.55859,ecg,0.004495
2448,9.5625,ecg,0.005321
2449,9.56641,ecg,0.044879
2450,9.57031,ecg,-0.026247
2451,9.57422,ecg,0.050933
2452,9.57812,ecg,0.019794
2453,9.58203,ecg,0.024478
2454,9.58594,ecg,0.077068
2455,9.58984,ecg,0.025034
2456,9.59375,ecg,-0.003033
2457,9.59766,ecg,0.012108
2458,9.60156,ecg,0.002044
2459,9.60547,ecg,-0.016321
2460,9.60938,ecg,-0.0194
2461,9.61328,ecg,-0.002637
2462,9.61719,ecg,0.045896
2463,9.62109,ecg,0.067187
2464,9.625,ecg,0.049196
2465,9.62891,ecg,0.014366
2466,9.63281,ecg,-0.028497
2467,9.63672,ecg,-0.045054
2468,9.64062,ecg,0.020606
2469,9.64453,ecg,-0.002921
2470,9.64844,ecg,0.025211
2471,9.65234,ecg,-0.014257
2472,9.65625,ecg,-0.060179
2473,9.66016,ecg,-0.029013
2474,9.66406,ecg,0.064421
2475,9.66797,ecg,-0.028663
2476,9.67188,ecg,0.024191
2477,9.67578,ecg,0.038854
2478,9.67969,ecg,0.049243
2479,9.68359,ecg,-0.05457
2480,9.6875,ecg,0.012175
2481,9.69141,ecg,0.022677
2482,9.69531,ecg,-0.007315
2483,9.69922,ecg,0.084084
2484,9.70312,ecg,-0.016126
2485,9.70703,ecg,0.002644
2486,9.71094,ecg,0.030134
2487,9.71484,ecg,-0.028985
2488,9.71875,ecg,-0.05245
2489,9.72266,ecg,0.046625
2490,9.72656,ecg,-0.009088
2491,9.73047,ecg,0.000725
2492,9.73438,ecg,0.018466
2493,9.73828,ecg,0.015273
2494,9.74219,ecg,-0.00363
2495,9.74609,ecg,-0.015663
2496,9.75,ecg,-0.060708
2497,9.75391,ecg,-0.013733
2498,9.75781,ecg,0.029303
2499,9.76172,ecg,0.091117
2500,9.76562,ecg,0.080909
2501,9.76953,ecg,0.009885
2502,9.77344,ecg,0.013516
2503,9.77734,ecg,-0.059369
2504,9.78125,ecg,-0.056224
2505,9.78516,ecg,0.090542
2506,9.78906,ecg,-0.058393
2507,9.79297,ecg,0.035314
2508,9.79688,ecg,-0.010481
2509,9.80078,ecg,-0.063279
2510,9.80469,ecg,-0.017221
2511,9.80859,ecg,0.027658
2512,9.8125,ecg,-0.099896
2513,9.81641,ecg,0.071083
2514,9.82031,ecg,0.032125
2515,9.82422,ecg,0.033539
2516,9.82812,ecg,-0.004426
2517,9.83203,ecg,-0.05413
2518,9.83594,ecg,-0.046745
2519,9.83984,ecg,0.031194
2520,9.84375,ecg,-0.067615
2521,9.84766,ecg,-0.078531
2522,9.85156,ecg,-0.066485
2523,9.85547,ecg,-0.075247
2524,9.85938,ecg,0.017057
2525,9.86328,ecg,0.006268
2526,9.86719,ecg,-0.015677
2527,9.87109,ecg,0.014136
2528,9.875,ecg,0.01434
2529,9.87891,ecg,0.084033
2530,9.88281,ecg,-0.019688
2531,9.88672,ecg,0.03035
2532,9.89062,ecg,0.050555
2533,9.89453,ecg,0.029841
2534,9.89844,ecg,-0.157746
2535,9.90234,ecg,-0.005652
2536,9.90625,ecg,0.081296
2537,9.91016,ecg,0.048025
2538,9.91406,ecg,-0.032162
2539,9.91797,ecg,-0.046979
2540,9.92188,ecg,-0.095984
2541,9.92578,ecg,-0.070621
2542,9.92969,ecg,-0.054153
2543,9.93359,ecg,-0.001886
2544,9.9375,ecg,0.074147
2545,9.94141,ecg,-0.073791
2546,9.94531,ecg,-0.082356
2547,9.94922,ecg,0.003964
2548,9.95312,ecg,0.027154
2549,9.95703,ecg,-0.017347
2550,9.96094,ecg,-0.105181
2551,9.96484,ecg,0.081795
2552,9.96875,ecg,-0.040078
2553,9.97266,ecg,0.041875
2554,9.97656,ecg,0.077489
2555,9.98047,ecg,0.039879
2556,9.98438,ecg,0.08139
2557,9.98828,ecg,0.147722
2558,9.99219,ecg,0.116412
2559,9.99609,ecg,0.189519
2560,10.0,ecg,0.107767
2561,10.00391,ecg,0.160074
2562,10.00781,ecg,0.089431
2563,10.01172,ecg,0.033062
2564,10.01562,ecg,0.106606
2565,10.01953,ecg,0.005941
2566,10.02344,ecg,0.259625
2567,10.02734,ecg,0.436739
2568,10.03125,ecg,0.803398
2569,10.03516,ecg,0.907761
2570,10.03906,ecg,0.918914
2571,10.04297,ecg,0.695955
2572,10.04688,ecg,0.595629
2573,10.05078,ecg,0.190614
2574,10.05469,ecg,0.07718
2575,10.05859,ecg,0.01148
2576,10.0625,ecg,0.196593
2577,10.06641,ecg,0.253557
2578,10.07031,ecg,0.185393
2579,10.07422,ecg,0.208388
2580,10.07812,ecg,0.255307
2581,10.08203,ecg,0.262864
2582,10.08594,ecg,0.22722
2583,10.08984,ecg,0.155578
2584,10.09375,ecg,0.173556
2585,10.09766,ecg,0.011847
2586,10.10156,ecg,0.023239
2587,10.10547,ecg,-0.007672
2588,10.10938,ecg,-0.016554
2589,10.11328,ecg,0.039616
2590,10.11719,ecg,0.075326
2591,10.12109,ecg,-0.0277
2592,10.125,ecg,-0.010493
2593,10.12891,ecg,-0.092179
2594,10.13281,ecg,-0.030656
2595,10.13672,ecg,0.035438
2596,10.14062,ecg,0.032155
2597,10.14453,ecg,-0.016885
2598,10.14844,ecg,-0.003457
2599,10.15234,ecg,-0.064044
2600,10.15625,ecg,-0.008208
2601,10.16016,ecg,0.061075
2602,10.16406,ecg,0.055523
2603,10.16797,ecg,0.089803
2604,10.17188,ecg,0.065148
2605,10.17578,ecg,-0.017242
2606,10.17969,ecg,0.048365
2607,10.18359,ecg,-0.021624
2608,10.1875,ecg,-0.050108
2609,10.19141,ecg,-0.021073
2610,10.19531,ecg,-0.025057
2611,10.19922,ecg,0.08289
2612,10.20312,ecg,-0.010242
2613,10.20703,ecg,0.01752
2614,10.21094,ecg,0.007044
2615,10.21484,ecg,0.006671
2616,10.21875,ecg,0.010105
2617,10.22266,ecg,-0.048959
2618,10.22656,ecg,-0.002421
2619,10.23047,ecg,0.022893
2620,10.23438,ecg,-0.082295
2621,10.23828,ecg,-0.007817
2622,10.24219,ecg,0.050237
2623,10.24609,ecg,-0.025057
2624,10.25,ecg,0.018693
2625,10.25391,ecg,-0.076048
2626,10.25781,ecg,-0.089897
2627,10.26172,ecg,0.058181
2628,10.26562,ecg,-0.021542
2629,10.26953,ecg,0.022405
2630,10.27344,ecg,0.006046
2631,10.27734,ecg,-0.01482
2632,10.28125,ecg,0.023847
2633,10.28516,ecg,-0.006598
2634,10.28906,ecg,0.022305
2635,10.29297,ecg,-0.038113
2636,10.29688,ecg,0.007786
2637,10.30078,ecg,0.051446
2638,10.30469,ecg,0.039073
2639,10.30859,ecg,0.010586
2640,10.3125,ecg,-0.05605
2641,10.31641,ecg,0.061014
2642,10.32031,ecg,0.036188
2643,10.32422,ecg,-0.018287
2644,10.32812,ecg,-0.03109
2645,10.33203,ecg,0.065137
2646,10.33594,ecg,-0.061009
2647,10.33984,ecg,0.070318
2648,10.34375,ecg,0.009964
2649,10.34766,ecg,-0.066928
2650,10.35156,ecg,-0.034486
2651,10.35547,ecg,0.001716
2652,10.35938,ecg,0.031585
2653,10.36328,ecg,0.022919
2654,10.36719,ecg,0.105331
2655,10.37109,ecg,0.033062
2656,10.375,ecg,0.04222
2657,10.37891,ecg,-0.031591
2658,10.38281,ecg,0.015151
2659,10.38672,ecg,0.055793
2660,10.39062,ecg,-0.043275
2661,10.39453,ecg,-0.012209
2662,10.39844,ecg,0.053205
2663,10.40234,ecg,-0.09558
2664,10.40625,ecg,-0.013805
2665,10.41016,ecg,-0.138948
2666,10.41406,ecg,0.098058
2667,10.41797,ecg,0.040812
2668,10.42188,ecg,0.034357
2669,10.42578,ecg,-0.050963
2670,10.42969,ecg,-0.004642
2671,10.43359,ecg,0.007335
2672,10.4375,ecg,-0.053868
2673,10.44141,ecg,0.037688
2674,10.44531,ecg,-0.101805
2675,10.44922,ecg,-0.042382
2676,10.45312,ecg,-0.066259
2677,10.45703,ecg,-0.003366
2678,10.46094,ecg,0.031866
2679,10.46484,ecg,-0.049058
2680,10.46875,ecg,0.0084
2681,10.47266,ecg,0.109349
2682,10.47656,ecg,0.029416
2683,10.48047,ecg,-0.093676
2684,10.48438,ecg,-0.002343
2685,10.48828,ecg,0.018762
2686,10.49219,ecg,-0.061358
2687,10.49609,ecg,0.003791
2688,10.5,ecg,-0.077309
2689,10.50391,ecg,0.056102
2690,10.50781,ecg,-0.008906
2691,10.51172,ecg,-0.062243
2692,10.51562,ecg,-0.081122
2693,10.51953,ecg,0.094396
2694,10.52344,ecg,0.096174
2695,10.52734,ecg,0.025534
2696,10.53125,ecg,0.109491
2697,10.53516,ecg,-0.096536
2698,10.53906,ecg,-0.087578
2699,10.54297,ecg,0.068705
2700,10.54688,ecg,-0.002164
2701,10.55078,ecg,0.049163
2702,10.55469,ecg,0.003705
2703,10.55859,ecg,-0.022984
2704,10.5625,ecg,-0.024063
2705,10.56641,ecg,0.030325
2706,10.57031,ecg,-0.002492
2707,10.57422,ecg,-0.037773
2708,10.57812,ecg,0.043401
2709,10.58203,ecg,-0.008778
2710,10.58594,ecg,-0.036914
2711,10.58984,ecg,0.010277
2712,10.59375,ecg,0.008959
2713,10.59766,ecg,0.041254
2714,10.60156,ecg,-0.000183
2715,10.60547,ecg,0.061963
2716,10.60938,ecg,0.018053
2717,10.61328,ecg,0.04882
2718,10.61719,ecg,-0.060594
2719,10.62109,ecg,-0.002795
2720,10.625,ecg,-0.004166
2721,10.62891,ecg,0.012739
2722,10.63281,ecg,0.0211
2723,10.63672,ecg,-0.056353
2724,10.64062,ecg,-0.032982
2725,10.64453,ecg,-0.097039
2726,10.64844,ecg,0.011631
2727,10.65234,ecg,0.074135
2728,10.65625,ecg,0.162636
2729,10.66016,ecg,0.200109
2730,10.66406,ecg,0.20356
2731,10.66797,ecg,0.116163
2732,10.67188,ecg,0.086821
2733,10.67578,ecg,0.030547
2734,10.67969,ecg,-0.002164
2735,10.68359,ecg,-0.005849
2736,10.6875,ecg,0.084076
2737,10.69141,ecg,0.184803
2738,10.69531,ecg,0.527542
2739,10.69922,ecg,0.763637
2740,10.70312,ecg,0.95661
2741,10.70703,ecg,0.972914
2742,10.71094,ecg,0.692985
2743,10.71484,ecg,0.405093
2744,10.71875,ecg,0.261746
2745,10.72266,ecg,0.014836
2746,10.72656,ecg,0.160787
2747,10.73047,ecg,0.137271
2748,10.73438,ecg,0.32218
2749,10.73828,ecg,0.194787
2750,10.74219,ecg,0.259397
2751,10.74609,ecg,0.232078
2752,10.75,ecg,0.163859
2753,10.75391,ecg,0.166468
2754,10.75781,ecg,0.08957
2755,10.76172,ecg,0.112238
2756,10.76562,ecg,0.060889
2757,10.76953,ecg,-0.073458
2758,10.77344,ecg,0.002302
2759,10.77734,ecg,0.073764
2760,10.78125,ecg,0.046478
2761,10.78516,ecg,0.002777
2762,10.78906,ecg,0.0244
2763,10.79297,ecg,0.070975
2764,10.79688,ecg,0.047514
2765,10.80078,ecg,-0.063046
2766,10.80469,ecg,0.002452
2767,10.80859,ecg,-0.021712
2768,10.8125,ecg,-0.029961
2769,10.81641,ecg,-0.024267
2770,10.82031,ecg,-0.001235
2771,10.82422,ecg,-0.037816
2772,10.82812,ecg,0.015325
2773,10.83203,ecg,-0.070255
2774,10.83594,ecg,-0.03518
2775,10.83984,ecg,-0.004074
2776,10.84375,ecg,-0.049941
2777,10.84766,ecg,-0.022383
2778,10.85156,ecg,7e-06
2779,10.85547,ecg,-0.01747
2780,10.85938,ecg,-0.083607
2781,10.86328,ecg,-0.0207
2782,10.86719,ecg,0.025643
2783,10.87109,ecg,0.053005
2784,10.875,ecg,0.012987
2785,10.87891,ecg,-0.026778
2786,10.88281,ecg,0.015774
2787,10.88672,ecg,0.084983
2788,10.89062,ecg,0.010333
2789,10.89453,ecg,-0.017556
2790,10.89844,ecg,-0.031767
2791,10.90234,ecg,-0.101647
2792,10.90625,ecg,0.025503
2793,10.91016,ecg,-0.024167
2794,10.91406,ecg,-0.097147
2795,10.91797,ecg,-0.02707
2796,10.92188,ecg,0.037877
2797,10.92578,ecg,-0.02602
2798,10.92969,ecg,0.052103
2799,10.93359,ecg,-0.080442
2800,10.9375,ecg,-0.00089
2801,10.94141,ecg,-0.003627
2802,10.94531,ecg,0.055502
2803,10.94922,ecg,0.025298
2804,10.95312,ecg,-0.016296
2805,10.95703,ecg,-0.031541
2806,10.96094,ecg,-0.014351
2807,10.96484,ecg,-0.04004
2808,10.96875,ecg,0.108749
2809,10.97266,ecg,0.078651
2810,10.97656,ecg,0.03205
2811,10.98047,ecg,-0.051851
2812,10.98438,ecg,0.083668
2813,10.98828,ecg,0.013714
2814,10.99219,ecg,0.030951
2815,10.99609,ecg,0.101641
2816,11.0,ecg,0.051319
2817,11.00391,ecg,0.019075
2818,11.00781,ecg,-0.119348
2819,11.01172,ecg,-0.013244
2820,11.01562,ecg,0.05076
2821,11.01953,ecg,-0.007304
2822,11.02344,ecg,0.013147
2823,11.02734,ecg,-0.033897
2824,11.03125,ecg,-0.036454
2825,11.03516,ecg,-0.047074
2826,11.03906,ecg,0.005059
2827,11.04297,ecg,0.010602
2828,11.04688,ecg,0.099376
2829,11.05078,ecg,-0.0764
2830,11.05469,ecg,-0.012141
2831,11.05859,ecg,-0.01434
2832,11.0625,ecg,-0.033134
2833,11.06641,ecg,-0.04936
2834,11.07031,ecg,-0.009835
2835,11.07422,ecg,0.017314
2836,11.07812,ecg,-0.044461
2837,11.08203,ecg,0.002287
2838,11.08594,ecg,0.068812
2839,11.08984,ecg,0.010809
2840,11.09375,ecg,-0.075769
2841,11.09766,ecg,0.015997
2842,11.10156,ecg,-0.082376
2843,11.10547,ecg,-0.027759
2844,11.10938,ecg,0.025172
2845,11.11328,ecg,-0.019828
2846,11.11719,ecg,0.008566
2847,11.12109,ecg,0.003574
2848,11.125,ecg,-0.040997
2849,11.12891,ecg,0.12084
2850,11.13281,ecg,0.006626
2851,11.13672,ecg,-0.001063
2852,11.14062,ecg,-0.048229
2853,11.14453,ecg,-0.034568
2854,11.14844,ecg,-0.027924
2855,11.15234,ecg,0.065037
2856,11.15625,ecg,0.046579
2857,11.16016,ecg,0.120879
2858,11.16406,ecg,0.073696
2859,11.16797,ecg,0.014864
2860,11.17188,ecg,-0.029409
2861,11.17578,ecg,-0.053578
2862,11.17969,ecg,0.081393
2863,11.18359,ecg,-0.105348
2864,11.1875,ecg,0.085446
2865,11.19141,ecg,-0.004952
2866,11.19531,ecg,-0.019362
2867,11.19922,ecg,-0.017286
2868,11.20312,ecg,0.057648
2869,11.20703,ecg,-0.058259
2870,11.21094,ecg,0.020952
2871,11.21484,ecg,-0.036177
2872,11.21875,ecg,-0.078064
2873,11.22266,ecg,0.004182
2874,11.22656,ecg,0.026676
2875,11.23047,ecg,-0.053457
2876,11.23438,ecg,-0.004604
2877,11.23828,ecg,-0.036345
2878,11.24219,ecg,-0.054596
2879,11.24609,ecg,-0.062533
2880,11.25,ecg,0.086946
2881,11.25391,ecg,-0.107042
2882,11.25781,ecg,0.040847
2883,11.26172,ecg,0.063669
2884,11.26562,ecg,0.020228
2885,11.26953,ecg,-0.072411
2886,11.27344,ecg,-0.034781
2887,11.27734,ecg,-0.117013
2888,11.28125,ecg,0.022473
2889,11.28516,ecg,0.001846
2890,11.28906,ecg,0.025758
2891,11.29297,ecg,0.029309
2892,11.29688,ecg,0.053305
2893,11.30078,ecg,0.01698
2894,11.30469,ecg,0.014442
2895,11.30859,ecg,-0.00379
2896,11.3125,ecg,-0.011833
2897,11.31641,ecg,0.120478
2898,11.32031,ecg,0.170456
2899,11.32422,ecg,0.089677
2900,11.32812,ecg,0.075982
2901,11.33203,ecg,0.118614
2902,11.33594,ecg,0.162522
2903,11.33984,ecg,0.109616
2904,11.34375,ecg,0.18689
2905,11.34766,ecg,0.011957
2906,11.35156,ecg,0.096968
2907,11.35547,ecg,0.231325
2908,11.35938,ecg,0.566469
2909,11.36328,ecg,0.831473
2910,11.36719,ecg,1.020111
2911,11.37109,ecg,1.003712
2912,11.375,ecg,0.674835
2913,11.37891,ecg,0.462915
2914,11.38281,ecg,0.240568
2915,11.38672,ecg,0.078388
2916,11.39062,ecg,0.165053
2917,11.39453,ecg,0.124051
2918,11.39844,ecg,0.167905
2919,11.40234,ecg,0.288172
2920,11.40625,ecg,0.309953
2921,11.41016,ecg,0.305398
2922,11.41406,ecg,0.203187
2923,11.41797,ecg,0.172031
2924,11.42188,ecg,0.135756
2925,11.42578,ecg,0.091724
2926,11.42969,ecg,-0.039673
2927,11.43359,ecg,-0.030774
2928,11.4375,ecg,-0.032526
2929,11.44141,ecg,0.025089
2930,11.44531,ecg,0.031002
2931,11.44922,ecg,0.090454
2932,11.45312,ecg,-0.107828
2933,11.45703,ecg,-0.029022
2934,11.46094,ecg,0.047881
2935,11.46484,ecg,0.042094
2936,11.46875,ecg,-0.040614
2937,11.47266,ecg,0.064425
2938,11.47656,ecg,-0.091578
2939,11.48047,ecg,-0.075396
2940,11.48438,ecg,0.057938
2941,11.48828,ecg,0.023721
2942,11.49219,ecg,-0.000572
2943,11.49609,ecg,-0.008703
2944,11.5,ecg,-0.004579
2945,11.50391,ecg,0.045374
2946,11.50781,ecg,0.022698
2947,11.51172,ecg,0.00889
2948,11.51562,ecg,0.008074
2949,11.51953,ecg,0.00122
2950,11.52344,ecg,-0.015751
2951,11.52734,ecg,0.024628
2952,11.53125,ecg,-0.023658
2953,11.53516,ecg,0.086321
2954,11.53906,ecg,0.03266
2955,11.54297,ecg,0.030278
2956,11.54688,ecg,-0.020286
2957,11.55078,ecg,0.079692
2958,11.55469,ecg,-0.004552
2959,11.55859,ecg,-0.023933
2960,11.5625,ecg,-0.043401
2961,11.56641,ecg,-0.040016
2962,11.57031,ecg,0.011213
2963,11.57422,ecg,-0.019537
2964,11.57812,ecg,0.000709
2965,11.58203,ecg,0.000919
2966,11.58594,ecg,-0.052046
2967,11.58984,ecg,-0.051181
2968,11.59375,ecg,-0.060822
2969,11.59766,ecg,-0.019125
2970,11.60156,ecg,0.021302
2971,11.60547,ecg,0.052883
2972,11.60938,ecg,0.018586
2973,11.61328,ecg,-0.087178
2974,11.61719,ecg,-0.073792
2975,11.62109,ecg,-0.116265
2976,11.625,ecg,0.061408
2977,11.62891,ecg,0.051081
2978,11.63281,ecg,0.089173
2979,11.63672,ecg,-0.051577
2980,11.64062,ecg,0.050881
2981,11.64453,ecg,0.113421
2982,11.64844,ecg,0.019056
2983,11.65234,ecg,-0.016827
2984,11.65625,ecg,0.079692
2985,11.66016,ecg,-0.002373
2986,11.66406,ecg,-0.067008
2987,11.66797,ecg,-0.072025
2988,11.67188,ecg,-0.039384
2989,11.67578,ecg,0.049024
2990,11.67969,ecg,-0.026657
2991,11.68359,ecg,-0.085877
2992,11.6875,ecg,0.062544
2993,11.69141,ecg,0.017269
2994,11.69531,ecg,0.026651
2995,11.69922,ecg,0.009822
2996,11.70312,ecg,0.028482
2997,11.70703,ecg,0.111795
2998,11.71094,ecg,0.011048
2999,11.71484,ecg,-0.071253
3000,11.71875,ecg,-0.005122
3001,11.72266,ecg,-0.042776
3002,11.72656,ecg,0.083094
3003,11.73047,ecg,0.074747
3004,11.73438,ecg,-0.025806
3005,11.73828,ecg,0.013738
3006,11.74219,ecg,-0.030602
3007,11.74609,ecg,-0.055075
3008,11.75,ecg,0.000326
3009,11.75391,ecg,0.01797
3010,11.75781,ecg,0.045731
3011,11.76172,ecg,-0.01049
3012,11.76562,ecg,0.012805
3013,11.76953,ecg,0.020506
3014,11.77344,ecg,-0.001306
3015,11.77734,ecg,0.011376
3016,11.78125,ecg,-0.012932
3017,11.78516,ecg,-0.059103
3018,11.78906,ecg,-0.083849
3019,11.79297,ecg,-0.068828
3020,11.79688,ecg,-0.053918
3021,11.80078,ecg,-0.083339
3022,11.80469,ecg,0.129332
3023,11.80859,ecg,0.049928
3024,11.8125,ecg,-0.033858
3025,11.81641,ecg,0.004141
3026,11.82031,ecg,0.073794
3027,11.82422,ecg,0.01351
3028,11.82812,ecg,-0.006949
3029,11.83203,ecg,-0.021391
3030,11.83594,ecg,0.041177
3031,11.83984,ecg,-0.001368
3032,11.84375,ecg,-0.052017
3033,11.84766,ecg,0.044907
3034,11.85156,ecg,-0.011494
3035,11.85547,ecg,0.011738
3036,11.85938,ecg,0.020526
3037,11.86328,ecg,-0.010541
3038,11.86719,ecg,0.000971
3039,11.87109,ecg,-0.018062
3040,11.875,ecg,0.030174
3041,11.87891,ecg,0.07699
3042,11.88281,ecg,-0.006139
3043,11.88672,ecg,0.015799
3044,11.89062,ecg,0.02195
3045,11.89453,ecg,-0.034357
3046,11.89844,ecg,-0.090307
3047,11.90234,ecg,0.010285
3048,11.90625,ecg,-0.002448
3049,11.91016,ecg,0.002328
3050,11.91406,ecg,0.048497
3051,11.91797,ecg,0.00618
3052,11.92188,ecg,0.151699
3053,11.92578,ecg,0.006121
3054,11.92969,ecg,0.007555
3055,11.93359,ecg,-0.029319
3056,11.9375,ecg,-0.000678
3057,11.94141,ecg,0.067091
3058,11.94531,ecg,-0.011218
3059,11.94922,ecg,0.004506
3060,11.95312,ecg,-0.038228
3061,11.95703,ecg,0.036454
3062,11.96094,ecg,0.08415
3063,11.96484,ecg,0.059346
3064,11.96875,ecg,-0.046433
3065,11.97266,ecg,0.085648
3066,11.97656,ecg,0.037632
3067,11.98047,ecg,0.036416
3068,11.98438,ecg,0.116566
3069,11.98828,ecg,0.079289
3070,11.99219,ecg,0.232194
3071,11.99609,ecg,0.210262
3072,12.0,ecg,0.133622
3073,12.00391,ecg,0.126575
3074,12.00781,ecg,0.011721
3075,12.01172,ecg,0.038388
3076,12.01562,ecg,0.086525
3077,12.01953,ecg,0.274071
3078,12.02344,ecg,0.560383
3079,12.02734,ecg,0.723631
3080,12.03125,ecg,0.996777
3081,12.03516,ecg,1.041044
3082,12.03906,ecg,0.763489
3083,12.04297,ecg,0.415824
3084,12.04688,ecg,0.246753
3085,12.05078,ecg,0.098348
3086,12.05469,ecg,0.079425
3087,12.05859,ecg,0.190125
3088,12.0625,ecg,0.197304
3089,12.06641,ecg,0.258588
3090,12.07031,ecg,0.227196
3091,12.07422,ecg,0.217705
3092,12.07812,ecg,0.188531
3093,12.08203,ecg,0.227033
3094,12.08594,ecg,0.173797
3095,12.08984,ecg,0.144261
3096,12.09375,ecg,0.046575
3097,12.09766,ecg,0.005221
3098,12.10156,ecg,0.0401
3099,12.10547,ecg,-0.016328
3100,12.10938,ecg,0.083557
3101,12.11328,ecg,0.094962
3102,12.11719,ecg,0.019851
3103,12.12109,ecg,-0.096302
3104,12.125,ecg,0.034556
3105,12.12891,ecg,-0.088343
3106,12.13281,ecg,-0.019958
3107,12.13672,ecg,0.039797
3108,12.14062,ecg,0.031468
3109,12.14453,ecg,-0.073333
3110,12.14844,ecg,0.084756
3111,12.15234,ecg,-0.036213
3112,12.15625,ecg,0.063896
3113,12.16016,ecg,0.026659
3114,12.16406,ecg,0.0399
3115,12.16797,ecg,0.010377
3116,12.17188,ecg,-0.063703
3117,12.17578,ecg,0.038641
3118,12.17969,ecg,0.05932
3119,12.18359,ecg,0.012775
3120,12.1875,ecg,-0.051097
3121,12.19141,ecg,0.072506
3122,12.19531,ecg,-0.005475
3123,12.19922,ecg,-0.12368
3124,12.20312,ecg,0.006822
3125,12.20703,ecg,-0.034636
3126,12.21094,ecg,0.003251
3127,12.21484,ecg,-0.041326
3128,12.21875,ecg,-0.00012
3129,12.22266,ecg,0.082373
3130,12.22656,ecg,-0.077437
3131,12.23047,ecg,-0.010633
3132,12.23438,ecg,-0.009804
3133,12.23828,ecg,0.096694
3134,12.24219,ecg,0.000912
3135,12.24609,ecg,-0.026274
3136,12.25,ecg,-0.094423
3137,12.25391,ecg,-0.084466
3138,12.25781,ecg,-0.026199
3139,12.26172,ecg,-0.031158
3140,12.26562,ecg,0.002663
3141,12.26953,ecg,-0.02246
3142,12.27344,ecg,0.031732
3143,12.27734,ecg,0.100356
3144,12.28125,ecg,0.060385
3145,12.28516,ecg,0.054024
3146,12.28906,ecg,-0.029484
3147,12.29297,ecg,-0.044455
3148,12.29688,ecg,-0.046963
3149,12.30078,ecg,0.006202
3150,12.30469,ecg,-0.011964
3151,12.30859,ecg,0.011071
3152,12.3125,ecg,-0.036282
3153,12.31641,ecg,0.037715
3154,12.32031,ecg,-0.001
3155,12.32422,ecg,0.075516
3156,12.32812,ecg,0.009279
3157,12.33203,ecg,-0.007864
3158,12.33594,ecg,0.018489
3159,12.33984,ecg,-0.002207
3160,12.34375,ecg,-0.021428
3161,12.34766,ecg,0.039889
3162,12.35156,ecg,0.026478
3163,12.35547,ecg,0.033992
3164,12.35938,ecg,0.018176
3165,12.36328,ecg,-0.039306
3166,12.36719,ecg,0.027213
3167,12.37109,ecg,-0.079186
3168,12.375,ecg,0.045439
3169,12.37891,ecg,0.013982
3170,12.38281,ecg,0.003485
3171,12.38672,ecg,0.044642
3172,12.39062,ecg,0.038091
3173,12.39453,ecg,0.074259
3174,12.39844,ecg,0.006113
3175,12.40234,ecg,0.03998
3176,12.40625,ecg,-0.016376
3177,12.41016,ecg,-0.0316
3178,12.41406,ecg,-0.043909
3179,12.41797,ecg,0.015631
3180,12.42188,ecg,-0.019229
3181,12.42578,ecg,-0.067275
3182,12.42969,ecg,0.015515
3183,12.43359,ecg,0.010762
3184,12.4375,ecg,0.024996
3185,12.44141,ecg,-0.023821
3186,12.44531,ecg,-0.051511
3187,12.44922,ecg,-0.10702
3188,12.45312,ecg,-0.010493
3189,12.45703,ecg,-0.072352
3190,12.46094,ecg,0.012852
3191,12.46484,ecg,0.012968
3192,12.46875,ecg,-0.043858
3193,12.47266,ecg,0.046175
3194,12.47656,ecg,-0.031342
3195,12.48047,ecg,-0.109483
3196,12.48438,ecg,0.038999
3197,12.48828,ecg,-0.007315
3198,12.49219,ecg,-0.054111
3199,12.49609,ecg,-0.107195
3200,12.5,ecg,-0.023302
3201,12.50391,ecg,-0.024374
3202,12.50781,ecg,0.053157
3203,12.51172,ecg,-0.024627
3204,12.51562,ecg,0.025933
3205,12.51953,ecg,0.065681
3206,12.52344,ecg,-0.015702
3207,12.52734,ecg,-0.0205
3208,12.53125,ecg,0.096333
3209,12.53516,ecg,0.004272
