sample_index,time_sec,channel,value
7848,30.65625,ecg,0.931472
7849,30.66016,ecg,0.548439
7850,30.66406,ecg,0.184521
7851,30.66797,ecg,0.171348
7852,30.67188,ecg,0.011622
7853,30.67578,ecg,0.027725
7854,30.67969,ecg,-0.052371
7855,30.68359,ecg,0.107251
7856,30.6875,ecg,-0.058871
7857,30.69141,ecg,-0.058813
7858,30.69531,ecg,-0.045858
7859,30.69922,ecg,0.053192
7860,30.70312,ecg,-0.041985
7861,30.70703,ecg,0.0429
7862,30.71094,ecg,-0.001019
7863,30.71484,ecg,-0.013993
7864,30.71875,ecg,-0.022196
7865,30.72266,ecg,-0.011617
7866,30.72656,ecg,0.083828
7867,30.73047,ecg,-0.011668
7868,30.73438,ecg,0.016941
7869,30.73828,ecg,-0.160272
7870,30.74219,ecg,0.148468
7871,30.74609,ecg,-0.021432
7872,30.75,ecg,0.000959
7873,30.75391,ecg,-0.107658
7874,30.75781,ecg,-0.108942
7875,30.76172,ecg,0.142974
7876,30.76562,ecg,-0.111887
7877,30.76953,ecg,0.05564
7878,30.77344,ecg,0.081925
7879,30.77734,ecg,-0.058074
7880,30.78125,ecg,0.010106
7881,30.78516,ecg,0.047694
7882,30.78906,ecg,0.140874
7883,30.79297,ecg,-0.04284
7884,30.79688,ecg,-0.032102
7885,30.80078,ecg,0.126282
7886,30.80469,ecg,0.034072
7887,30.80859,ecg,0.00596
7888,30.8125,ecg,-0.014345
7889,30.81641,ecg,-0.005726
7890,30.82031,ecg,-0.153822
7891,30.82422,ecg,-0.004446
7892,30.82812,ecg,-0.063423
7893,30.83203,ecg,0.070558
7894,30.83594,ecg,0.087988
7895,30.83984,ecg,-0.065574
7896,30.84375,ecg,0.055713
7897,30.84766,ecg,-0.028578
7898,30.85156,ecg,-0.050941
7899,30.85547,ecg,-0.101126
7900,30.85938,ecg,0.063401
7901,30.86328,ecg,-0.108374
7902,30.86719,ecg,-0.079685
7903,30.87109,ecg,0.120574
7904,30.875,ecg,-0.188335
7905,30.87891,ecg,-0.011519
7906,30.88281,ecg,0.044487
7907,30.88672,ecg,0.088092
7908,30.89062,ecg,0.005729
7909,30.89453,ecg,0.101524
7910,30.89844,ecg,0.158845
7911,30.90234,ecg,0.087932
7912,30.90625,ecg,0.063515
7913,30.91016,ecg,0.128967
7914,30.91406,ecg,0.07779
7915,30.91797,ecg,-0.003783
7916,30.92188,ecg,-0.028125
7917,30.92578,ecg,0.058674
7918,30.92969,ecg,-0.031079
7919,30.93359,ecg,0.05242
7920,30.9375,ecg,-0.022804
7921,30.94141,ecg,0.120597
7922,30.94531,ecg,0.00056
7923,30.94922,ecg,-0.113545
7924,30.95312,ecg,0.07802
7925,30.95703,ecg,0.082467
7926,30.96094,ecg,-0.053148
7927,30.96484,ecg,0.196443
7928,30.96875,ecg,0.068189
7929,30.97266,ecg,-0.121617
7930,30.97656,ecg,-0.141788
7931,30.98047,ecg,0.129842
7932,30.98438,ecg,-0.169612
7933,30.98828,ecg,-0.022817
7934,30.99219,ecg,-0.037871
7935,30.99609,ecg,0.024582
7936,31.0,ecg,0.060449
7937,31.00391,ecg,0.049546
7938,31.00781,ecg,-0.008026
7939,31.01172,ecg,0.159786
7940,31.01562,ecg,0.062325
7941,31.01953,ecg,-0.007969
7942,31.02344,ecg,-0.078698
7943,31.02734,ecg,-0.007668
7944,31.03125,ecg,-0.056218
7945,31.03516,ecg,0.007448
7946,31.03906,ecg,-0.014115
7947,31.04297,ecg,0.079057
7948,31.04688,ecg,0.049801
7949,31.05078,ecg,-0.152446
7950,31.05469,ecg,-0.048619
7951,31.05859,ecg,0.21272
7952,31.0625,ecg,-0.060878
7953,31.06641,ecg,-0.06831
7954,31.07031,ecg,-0.293402
7955,31.07422,ecg,-0.0822
7956,31.07812,ecg,0.044541
7957,31.08203,ecg,0.010311
7958,31.08594,ecg,0.018428
7959,31.08984,ecg,-0.214438
7960,31.09375,ecg,-0.253909
7961,31.09766,ecg,0.068888
7962,31.10156,ecg,-0.0078
7963,31.10547,ecg,0.1561
7964,31.10938,ecg,-0.0752
7965,31.11328,ecg,0.152588
7966,31.11719,ecg,0.046865
7967,31.12109,ecg,0.028309
7968,31.125,ecg,0.013259
7969,31.12891,ecg,0.114624
7970,31.13281,ecg,0.07823
7971,31.13672,ecg,-0.036955
7972,31.14062,ecg,-0.031056
7973,31.14453,ecg,-0.060884
7974,31.14844,ecg,-0.007418
7975,31.15234,ecg,-0.114615
7976,31.15625,ecg,0.07105
7977,31.16016,ecg,0.0658
7978,31.16406,ecg,0.240944
7979,31.16797,ecg,-0.047046
7980,31.17188,ecg,0.151384
7981,31.17578,ecg,0.007996
7982,31.17969,ecg,-0.14105
7983,31.18359,ecg,0.06166
7984,31.1875,ecg,0.147925
7985,31.19141,ecg,0.084647
7986,31.19531,ecg,0.032222
7987,31.19922,ecg,-0.014778
7988,31.20312,ecg,0.045198
7989,31.20703,ecg,-0.01641
7990,31.21094,ecg,-0.06429
7991,31.21484,ecg,-0.052489
7992,31.21875,ecg,-0.01399
7993,31.22266,ecg,0.100368
7994,31.22656,ecg,0.122514
7995,31.23047,ecg,-0.107612
7996,31.23438,ecg,-0.071919
7997,31.23828,ecg,0.01304
7998,31.24219,ecg,-0.003933
7999,31.24609,ecg,0.102208
8000,31.25,ecg,-0.109065
8001,31.25391,ecg,-0.030664
8002,31.25781,ecg,-0.070621
8003,31.26172,ecg,0.036835
8004,31.26562,ecg,0.011496
8005,31.26953,ecg,-0.08503
8006,31.27344,ecg,0.1374
8007,31.27734,ecg,0.055242
8008,31.28125,ecg,0.036008
8009,31.28516,ecg,0.032812
8010,31.28906,ecg,-0.070676
8011,31.29297,ecg,-0.059124
8012,31.29688,ecg,0.024789
8013,31.30078,ecg,0.016329
8014,31.30469,ecg,-0.028541
8015,31.30859,ecg,0.008766
8016,31.3125,ecg,0.045702
8017,31.31641,ecg,-0.060837
8018,31.32031,ecg,-0.190323
8019,31.32422,ecg,-0.095441
8020,31.32812,ecg,0.02358
8021,31.33203,ecg,-0.054695
8022,31.33594,ecg,0.075808
8023,31.33984,ecg,0.087467
8024,31.34375,ecg,0.024372
8025,31.34766,ecg,0.046172
8026,31.35156,ecg,0.05236
8027,31.35547,ecg,-0.044584
8028,31.35938,ecg,-0.083699
8029,31.36328,ecg,-0.075866
8030,31.36719,ecg,0.006638
8031,31.37109,ecg,0.145653
8032,31.375,ecg,0.003973
8033,31.37891,ecg,-0.09364
8034,31.38281,ecg,0.063359
8035,31.38672,ecg,-0.066777
8036,31.39062,ecg,0.02668
8037,31.39453,ecg,-0.038124
8038,31.39844,ecg,-0.055411
8039,31.40234,ecg,0.075181
8040,31.40625,ecg,0.035186
8041,31.41016,ecg,0.078466
8042,31.41406,ecg,-0.031865
8043,31.41797,ecg,-0.023516
8044,31.42188,ecg,-0.084493
8045,31.42578,ecg,-0.068585
8046,31.42969,ecg,-0.187446
8047,31.43359,ecg,-0.027576
8048,31.4375,ecg,-0.255283
8049,31.44141,ecg,0.066333
8050,31.44531,ecg,0.122337
8051,31.44922,ecg,0.174013
8052,31.45312,ecg,-0.033986
8053,31.45703,ecg,0.160836
8054,31.46094,ecg,0.112232
8055,31.46484,ecg,0.161427
8056,31.46875,ecg,-0.15487
8057,31.47266,ecg,-0.128183
8058,31.47656,ecg,-0.046408
8059,31.48047,ecg,0.030744
8060,31.48438,ecg,0.049711
8061,31.48828,ecg,0.238578
8062,31.49219,ecg,-0.067901
8063,31.49609,ecg,-0.025667
8064,31.5,ecg,-0.091199
8065,31.50391,ecg,-0.096218
8066,31.50781,ecg,-0.0517
8067,31.51172,ecg,0.101518
8068,31.51562,ecg,-0.084178
8069,31.51953,ecg,-0.26549
8070,31.52344,ecg,-0.099986
8071,31.52734,ecg,0.003055
8072,31.53125,ecg,-0.049726
8073,31.53516,ecg,-0.027178
8074,31.53906,ecg,0.03862
8075,31.54297,ecg,0.036103
8076,31.54688,ecg,0.07368
8077,31.55078,ecg,0.064596
8078,31.55469,ecg,-0.060144
8079,31.55859,ecg,0.020348
8080,31.5625,ecg,0.01766
8081,31.56641,ecg,-0.074845
8082,31.57031,ecg,-0.109125
8083,31.57422,ecg,-0.010731
8084,31.57812,ecg,0.042915
8085,31.58203,ecg,0.030029
8086,31.58594,ecg,0.107505
8087,31.58984,ecg,0.270687
8088,31.59375,ecg,0.145296
8089,31.59766,ecg,0.116483
8090,31.60156,ecg,0.065572
8091,31.60547,ecg,0.199863
8092,31.60938,ecg,0.63403
8093,31.61328,ecg,0.764647
8094,31.61719,ecg,0.837398
8095,31.62109,ecg,0.794236
8096,31.625,ecg,0.496336
8097,31.62891,ecg,0.222891
8098,31.63281,ecg,0.111474
8099,31.63672,ecg,0.187437
8100,31.64062,ecg,-0.146534
8101,31.64453,ecg,-0.052684
8102,31.64844,ecg,-0.044742
8103,31.65234,ecg,0.002028
8104,31.65625,ecg,-0.130783
8105,31.66016,ecg,-0.038311
8106,31.66406,ecg,0.021122
8107,31.66797,ecg,-0.078603
8108,31.67188,ecg,-0.043523
8109,31.67578,ecg,0.022356
8110,31.67969,ecg,0.141097
8111,31.68359,ecg,0.137969
8112,31.6875,ecg,-0.103472
8113,31.69141,ecg,0.049647
8114,31.69531,ecg,0.059359
8115,31.69922,ecg,-0.002084
8116,31.70312,ecg,-0.093167
8117,31.70703,ecg,0.014244
8118,31.71094,ecg,0.068605
8119,31.71484,ecg,-0.031968
8120,31.71875,ecg,0.152892
8121,31.72266,ecg,-0.078763
8122,31.72656,ecg,-0.045433
8123,31.73047,ecg,-0.082704
8124,31.73438,ecg,0.062896
8125,31.73828,ecg,0.130695
8126,31.74219,ecg,0.120868
8127,31.74609,ecg,-0.058283
8128,31.75,ecg,0.096245
8129,31.75391,ecg,-0.004734
8130,31.75781,ecg,-0.104299
8131,31.76172,ecg,-0.11127
8132,31.76562,ecg,0.010223
8133,31.76953,ecg,0.139054
8134,31.77344,ecg,-0.035183
8135,31.77734,ecg,-0.037121
8136,31.78125,ecg,0.04247
8137,31.78516,ecg,0.073178
8138,31.78906,ecg,-0.127788
8139,31.79297,ecg,-0.06797
8140,31.79688,ecg,0.014598
8141,31.80078,ecg,0.151587
8142,31.80469,ecg,-0.090255
8143,31.80859,ecg,-0.055999
8144,31.8125,ecg,0.060514
8145,31.81641,ecg,0.060233
8146,31.82031,ecg,-0.092189
8147,31.82422,ecg,-0.101598
8148,31.82812,ecg,-0.071277
8149,31.83203,ecg,0.053886
8150,31.83594,ecg,0.086836
8151,31.83984,ecg,0.046808
8152,31.84375,ecg,0.03531
8153,31.84766,ecg,-0.013111
8154,31.85156,ecg,-0.006042
8155,31.85547,ecg,0.166191
8156,31.85938,ecg,-0.01089
8157,31.86328,ecg,-0.038159
8158,31.86719,ecg,0.134859
8159,31.87109,ecg,-0.063429
8160,31.875,ecg,0.04668
8161,31.87891,ecg,0.067717
8162,31.88281,ecg,-0.109707
8163,31.88672,ecg,-0.003617
8164,31.89062,ecg,0.073836
8165,31.89453,ecg,-0.031325
8166,31.89844,ecg,0.18084
8167,31.90234,ecg,-0.026245
8168,31.90625,ecg,-0.014182
8169,31.91016,ecg,-0.035437
8170,31.91406,ecg,0.074515
8171,31.91797,ecg,0.042946
8172,31.92188,ecg,-0.121233
8173,31.92578,ecg,0.241799
8174,31.92969,ecg,0.047857
8175,31.93359,ecg,0.013548
8176,31.9375,ecg,-0.081493
8177,31.94141,ecg,0.022311
8178,31.94531,ecg,-0.044485
8179,31.94922,ecg,0.033125
8180,31.95312,ecg,-0.065584
8181,31.95703,ecg,-0.022969
8182,31.96094,ecg,0.078274
8183,31.96484,ecg,0.088326
8184,31.96875,ecg,-0.13323
8185,31.97266,ecg,-0.138151
8186,31.97656,ecg,-0.089964
8187,31.98047,ecg,0.060044
8188,31.98438,ecg,-0.104065
8189,31.98828,ecg,0.018096
8190,31.99219,ecg,-0.040866
8191,31.99609,ecg,-0.057975
8192,32.0,ecg,-0.002479
8193,32.00391,ecg,0.171265
8194,32.00781,ecg,-0.066792
8195,32.01172,ecg,0.033266
8196,32.01562,ecg,0.029693
8197,32.01953,ecg,-0.032097
8198,32.02344,ecg,-0.241313
8199,32.02734,ecg,-0.10564
8200,32.03125,ecg,0.043295
8201,32.03516,ecg,-0.101363
8202,32.03906,ecg,-0.070223
8203,32.04297,ecg,-0.101234
8204,32.04688,ecg,0.154813
8205,32.05078,ecg,0.058432
8206,32.05469,ecg,-0.077072
8207,32.05859,ecg,0.03585
8208,32.0625,ecg,-0.125582
8209,32.06641,ecg,0.041196
8210,32.07031,ecg,0.038197
8211,32.07422,ecg,-0.072303
8212,32.07812,ecg,-0.07753
8213,32.08203,ecg,0.134126
8214,32.08594,ecg,-0.104742
8215,32.08984,ecg,-0.064584
8216,32.09375,ecg,-0.017744
8217,32.09766,ecg,-0.220693
8218,32.10156,ecg,0.037482
8219,32.10547,ecg,-0.027184
8220,32.10938,ecg,0.064055
8221,32.11328,ecg,-0.042825
8222,32.11719,ecg,0.023493
8223,32.12109,ecg,0.121698
8224,32.125,ecg,0.018383
8225,32.12891,ecg,0.142093
8226,32.13281,ecg,0.003597
8227,32.13672,ecg,-0.000403
8228,32.14062,ecg,0.219489
8229,32.14453,ecg,0.201459
8230,32.14844,ecg,0.678053
8231,32.15234,ecg,0.691871
8232,32.15625,ecg,0.960669
8233,32.16016,ecg,0.691397
8234,32.16406,ecg,0.586918
8235,32.16797,ecg,0.317902
8236,32.17188,ecg,0.212553
8237,32.17578,ecg,0.162451
8238,32.17969,ecg,0.048844
8239,32.18359,ecg,0.111603
8240,32.1875,ecg,-0.038956
8241,32.19141,ecg,-0.057716
8242,32.19531,ecg,-0.038577
8243,32.19922,ecg,0.046018
8244,32.20312,ecg,-0.030079
8245,32.20703,ecg,-0.023728
8246,32.21094,ecg,-0.043049
8247,32.21484,ecg,-0.067979
8248,32.21875,ecg,0.223545
8249,32.22266,ecg,0.064054
8250,32.22656,ecg,0.049212
8251,32.23047,ecg,0.116504
8252,32.23438,ecg,0.054954
8253,32.23828,ecg,-0.013561
8254,32.24219,ecg,-0.160451
8255,32.24609,ecg,0.041091
8256,32.25,ecg,-0.012168
8257,32.25391,ecg,0.05552
8258,32.25781,ecg,-0.15028
8259,32.26172,ecg,0.090934
8260,32.26562,ecg,-0.070046
8261,32.26953,ecg,0.085746
8262,32.27344,ecg,9.6e-05
8263,32.27734,ecg,-0.067912
8264,32.28125,ecg,-0.015352
8265,32.28516,ecg,0.01318
8266,32.28906,ecg,-0.071947
8267,32.29297,ecg,0.104675
8268,32.29688,ecg,0.117283
8269,32.30078,ecg,-0.018072
8270,32.30469,ecg,0.056253
8271,32.30859,ecg,0.073122
8272,32.3125,ecg,-0.044471
8273,32.31641,ecg,-0.130589
8274,32.32031,ecg,0.049087
8275,32.32422,ecg,-0.032483
8276,32.32812,ecg,-0.093656
8277,32.33203,ecg,-0.007717
8278,32.33594,ecg,-0.126109
8279,32.33984,ecg,0.125793
8280,32.34375,ecg,0.257795
8281,32.34766,ecg,-0.09851
8282,32.35156,ecg,-0.069571
8283,32.35547,ecg,-0.004135
8284,32.35938,ecg,-0.020269
8285,32.36328,ecg,0.028526
8286,32.36719,ecg,0.22893
8287,32.37109,ecg,0.075768
8288,32.375,ecg,0.09903
8289,32.37891,ecg,0.027941
8290,32.38281,ecg,-0.168581
8291,32.38672,ecg,0.006322
8292,32.39062,ecg,0.027664
8293,32.39453,ecg,-0.093287
8294,32.39844,ecg,0.210645
8295,32.40234,ecg,-0.190173
8296,32.40625,ecg,-0.036483
8297,32.41016,ecg,-0.024449
8298,32.41406,ecg,-0.068928
8299,32.41797,ecg,-0.105614
8300,32.42188,ecg,0.0221
8301,32.42578,ecg,0.111175
8302,32.42969,ecg,0.086573
8303,32.43359,ecg,0.064783
8304,32.4375,ecg,-0.016974
8305,32.44141,ecg,0.001874
8306,32.44531,ecg,-0.041983
8307,32.44922,ecg,0.123316
8308,32.45312,ecg,0.103627
8309,32.45703,ecg,-0.008361
8310,32.46094,ecg,-0.098201
8311,32.46484,ecg,0.127645
8312,32.46875,ecg,-0.093338
8313,32.47266,ecg,0.091871
8314,32.47656,ecg,0.176179
8315,32.48047,ecg,-0.152645
8316,32.48438,ecg,-0.084179
8317,32.48828,ecg,-0.010703
8318,32.49219,ecg,-0.064774
8319,32.49609,ecg,0.107755
8320,32.5,ecg,-0.134695
8321,32.50391,ecg,-0.065078
8322,32.50781,ecg,-0.100018
8323,32.51172,ecg,0.005001
8324,32.51562,ecg,0.128541
8325,32.51953,ecg,-0.0722
8326,32.52344,ecg,0.008655
8327,32.52734,ecg,-0.011326
8328,32.53125,ecg,0.012627
8329,32.53516,ecg,-0.087041
8330,32.53906,ecg,-0.023342
8331,32.54297,ecg,0.171797
8332,32.54688,ecg,-0.032872
8333,32.55078,ecg,-0.000331
8334,32.55469,ecg,-0.062018
8335,32.55859,ecg,-0.018489
8336,32.5625,ecg,-0.017826
8337,32.56641,ecg,0.033362
8338,32.57031,ecg,0.068853
8339,32.57422,ecg,0.172071
8340,32.57812,ecg,-0.006219
8341,32.58203,ecg,0.186976
8342,32.58594,ecg,-0.153109
8343,32.58984,ecg,0.008294
8344,32.59375,ecg,-0.205521
8345,32.59766,ecg,-0.02757
8346,32.60156,ecg,-0.043057
8347,32.60547,ecg,0.004638
8348,32.60938,ecg,-0.038011
8349,32.61328,ecg,-0.048493
8350,32.61719,ecg,0.001075
8351,32.62109,ecg,-0.006401
8352,32.625,ecg,0.004485
8353,32.62891,ecg,0.151744
8354,32.63281,ecg,0.013554
8355,32.63672,ecg,-0.061257
8356,32.64062,ecg,0.013349
8357,32.64453,ecg,0.063334
8358,32.64844,ecg,0.068634
8359,32.65234,ecg,-0.020491
8360,32.65625,ecg,-0.057025
8361,32.66016,ecg,0.042612
8362,32.66406,ecg,0.0268
8363,32.66797,ecg,0.156816
8364,32.67188,ecg,0.565688
8365,32.67578,ecg,0.520862
8366,32.67969,ecg,0.918408
8367,32.68359,ecg,0.978488
8368,32.6875,ecg,0.904722
8369,32.69141,ecg,0.480778
8370,32.69531,ecg,0.154931
8371,32.69922,ecg,0.068796
8372,32.70312,ecg,0.117651
8373,32.70703,ecg,-0.016003
8374,32.71094,ecg,0.121381
8375,32.71484,ecg,-0.045883
8376,32.71875,ecg,-0.072007
8377,32.72266,ecg,0.157751
8378,32.72656,ecg,0.063906
8379,32.73047,ecg,0.010044
8380,32.73438,ecg,0.110997
8381,32.73828,ecg,0.124242
8382,32.74219,ecg,-0.035142
8383,32.74609,ecg,-0.072749
8384,32.75,ecg,-0.100752
8385,32.75391,ecg,-0.041771
8386,32.75781,ecg,0.162516
8387,32.76172,ecg,0.052884
8388,32.76562,ecg,0.010123
8389,32.76953,ecg,0.043461
8390,32.77344,ecg,0.011268
8391,32.77734,ecg,-0.117334
8392,32.78125,ecg,0.075219
8393,32.78516,ecg,-0.026379
8394,32.78906,ecg,0.176237
8395,32.79297,ecg,-0.036108
8396,32.79688,ecg,-0.146674
8397,32.80078,ecg,-0.125263
8398,32.80469,ecg,-0.045199
8399,32.80859,ecg,-0.004847
8400,32.8125,ecg,-0.024825
8401,32.81641,ecg,-0.029815
8402,32.82031,ecg,-0.000115
8403,32.82422,ecg,-0.12528
8404,32.82812,ecg,0.036875
8405,32.83203,ecg,0.006249
8406,32.83594,ecg,0.020255
8407,32.83984,ecg,0.074777
8408,32.84375,ecg,0.072106
8409,32.84766,ecg,0.170076
8410,32.85156,ecg,0.010155
8411,32.85547,ecg,-0.123121
8412,32.85938,ecg,0.071634
8413,32.86328,ecg,-0.02611
8414,32.86719,ecg,-0.021615
8415,32.87109,ecg,-0.016518
8416,32.875,ecg,0.127025
8417,32.87891,ecg,-0.054995
8418,32.88281,ecg,0.096405
8419,32.88672,ecg,0.177925
8420,32.89062,ecg,-0.06116
8421,32.89453,ecg,0.040332
8422,32.89844,ecg,-0.096444
8423,32.90234,ecg,0.09857
8424,32.90625,ecg,-0.208507
8425,32.91016,ecg,-0.018491
8426,32.91406,ecg,0.05492
8427,32.91797,ecg,-0.174155
8428,32.92188,ecg,-0.140259
8429,32.92578,ecg,-0.054755
8430,32.92969,ecg,-0.094
8431,32.93359,ecg,-0.011788
8432,32.9375,ecg,-0.035685
8433,32.94141,ecg,0.155902
8434,32.94531,ecg,0.011419
8435,32.94922,ecg,0.006849
8436,32.95312,ecg,-0.213717
8437,32.95703,ecg,0.02536
8438,32.96094,ecg,-0.077547
8439,32.96484,ecg,0.059177
8440,32.96875,ecg,0.110199
8441,32.97266,ecg,0.027364
8442,32.97656,ecg,0.039873
8443,32.98047,ecg,-0.059498
8444,32.98438,ecg,0.143159
8445,32.98828,ecg,0.102052
8446,32.99219,ecg,0.014382
8447,32.99609,ecg,-0.026848
8448,33.0,ecg,-0.029422
8449,33.00391,ecg,-0.204428
8450,33.00781,ecg,-0.218828
8451,33.01172,ecg,0.313127
8452,33.01562,ecg,-0.034934
8453,33.01953,ecg,0.010747
8454,33.02344,ecg,-0.116961
8455,33.02734,ecg,0.015504
8456,33.03125,ecg,0.003337
8457,33.03516,ecg,0.044062
8458,33.03906,ecg,-0.030949
8459,33.04297,ecg,-0.096192
8460,33.04688,ecg,-0.066816
8461,33.05078,ecg,0.018885
8462,33.05469,ecg,-0.015812
8463,33.05859,ecg,-0.076293
8464,33.0625,ecg,-0.021031
8465,33.06641,ecg,-0.054571
8466,33.07031,ecg,0.156179
8467,33.07422,ecg,0.159699
8468,33.07812,ecg,0.037075
8469,33.08203,ecg,-0.0521
8470,33.08594,ecg,-0.151146
8471,33.08984,ecg,-0.037327
8472,33.09375,ecg,0.052956
8473,33.09766,ecg,0.125519
8474,33.10156,ecg,-0.091962
8475,33.10547,ecg,0.022875
8476,33.10938,ecg,0.022452
8477,33.11328,ecg,0.067068
8478,33.11719,ecg,-0.056475
8479,33.12109,ecg,-0.00692
8480,33.125,ecg,0.027728
8481,33.12891,ecg,-0.050027
8482,33.13281,ecg,-0.130192
8483,33.13672,ecg,0.122606
8484,33.14062,ecg,-0.025664
8485,33.14453,ecg,0.002866
8486,33.14844,ecg,-0.076868
8487,33.15234,ecg,-0.016088
8488,33.15625,ecg,-0.02455
8489,33.16016,ecg,0.240166
8490,33.16406,ecg,0.060737
8491,33.16797,ecg,-0.138669
8492,33.17188,ecg,0.045082
8493,33.17578,ecg,-0.080737
8494,33.17969,ecg,-0.026247
8495,33.18359,ecg,0.046825
8496,33.1875,ecg,-0.015895
8497,33.19141,ecg,-0.236307
8498,33.19531,ecg,0.148324
8499,33.19922,ecg,0.181988
8500,33.20312,ecg,0.070612
8501,33.20703,ecg,0.043741
8502,33.21094,ecg,0.016658
8503,33.21484,ecg,-0.01633
8504,33.21875,ecg,-0.091347
8505,33.22266,ecg,-0.149822
8506,33.22656,ecg,-0.050601
8507,33.23047,ecg,0.04049
8508,33.23438,ecg,0.130631
8509,33.23828,ecg,0.105123
8510,33.24219,ecg,0.032534
8511,33.24609,ecg,0.007559
8512,33.25,ecg,-0.2004
8513,33.25391,ecg,-0.140118
8514,33.25781,ecg,0.146207
8515,33.26172,ecg,-0.001342
8516,33.26562,ecg,-0.117627
8517,33.26953,ecg,0.064799
8518,33.27344,ecg,0.064269
8519,33.27734,ecg,0.012073
8520,33.28125,ecg,0.12955
8521,33.28516,ecg,0.181683
8522,33.28906,ecg,-0.054747
8523,33.29297,ecg,0.047175
8524,33.29688,ecg,0.002662
8525,33.30078,ecg,-0.139653
8526,33.30469,ecg,-0.03877
8527,33.30859,ecg,0.008849
8528,33.3125,ecg,0.202637
8529,33.31641,ecg,0.023411
8530,33.32031,ecg,0.013674
8531,33.32422,ecg,0.00298
8532,33.32812,ecg,-0.066728
8533,33.33203,ecg,-0.112108
8534,33.33594,ecg,0.082661
8535,33.33984,ecg,-0.025007
8536,33.34375,ecg,-0.060106
8537,33.34766,ecg,-0.133212
8538,33.35156,ecg,0.010092
8539,33.35547,ecg,-0.162954
8540,33.35938,ecg,-0.143474
8541,33.36328,ecg,-0.087007
8542,33.36719,ecg,0.036238
8543,33.37109,ecg,-0.073304
8544,33.375,ecg,-0.041834
8545,33.37891,ecg,-0.139194
8546,33.38281,ecg,-0.019735
8547,33.38672,ecg,0.080978
8548,33.39062,ecg,0.070018
8549,33.39453,ecg,0.189813
8550,33.39844,ecg,0.02165
8551,33.40234,ecg,0.045175
8552,33.40625,ecg,-0.05737
8553,33.41016,ecg,-0.125864
8554,33.41406,ecg,-0.048426
8555,33.41797,ecg,0.067606
8556,33.42188,ecg,-0.065219
8557,33.42578,ecg,0.007132
8558,33.42969,ecg,0.176265
8559,33.43359,ecg,0.033615
8560,33.4375,ecg,-0.039396
8561,33.44141,ecg,0.051033
8562,33.44531,ecg,-0.0182
8563,33.44922,ecg,-0.004721
8564,33.45312,ecg,0.083709
8565,33.45703,ecg,0.077061
8566,33.46094,ecg,-0.090725
8567,33.46484,ecg,0.03693
8568,33.46875,ecg,0.065483
8569,33.47266,ecg,0.193299
8570,33.47656,ecg,0.1513
8571,33.48047,ecg,0.527858
8572,33.48438,ecg,0.765301
8573,33.48828,ecg,0.984058
8574,33.49219,ecg,0.742019
8575,33.49609,ecg,0.536063
8576,33.5,ecg,0.250941
8577,33.50391,ecg,0.120342
8578,33.50781,ecg,2.3e-05
8579,33.51172,ecg,0.094751
8580,33.51562,ecg,0.033947
8581,33.51953,ecg,-0.065023
8582,33.52344,ecg,0.108406
8583,33.52734,ecg,-0.023212
8584,33.53125,ecg,0.036342
8585,33.53516,ecg,-0.04078
8586,33.53906,ecg,-0.099906
8587,33.54297,ecg,0.02968
8588,33.54688,ecg,-0.15569
8589,33.55078,ecg,-0.010123
8590,33.55469,ecg,-0.073211
8591,33.55859,ecg,0.127784
8592,33.5625,ecg,0.087396
8593,33.56641,ecg,-0.088617
8594,33.57031,ecg,-0.033441
8595,33.57422,ecg,0.06146
8596,33.57812,ecg,0.030228
8597,33.58203,ecg,0.194927
8598,33.58594,ecg,-0.005349
8599,33.58984,ecg,0.013851
8600,33.59375,ecg,-0.050202
8601,33.59766,ecg,-0.04343
8602,33.60156,ecg,0.180237
8603,33.60547,ecg,0.080672
8604,33.60938,ecg,0.042693
8605,33.61328,ecg,0.058513
8606,33.61719,ecg,-0.047847
8607,33.62109,ecg,-0.028227
8608,33.625,ecg,0.021699
8609,33.62891,ecg,-0.000475
8610,33.63281,ecg,-0.098389
8611,33.63672,ecg,0.008719
8612,33.64062,ecg,0.023876
8613,33.64453,ecg,0.158345
8614,33.64844,ecg,-0.099693
8615,33.65234,ecg,-0.001729
8616,33.65625,ecg,-0.01986
8617,33.66016,ecg,-0.057102
8618,33.66406,ecg,0.083543
8619,33.66797,ecg,-0.101578
8620,33.67188,ecg,-0.119014
8621,33.67578,ecg,0.049631
8622,33.67969,ecg,-0.055739
8623,33.68359,ecg,0.043545
8624,33.6875,ecg,0.003947
8625,33.69141,ecg,0.161112
8626,33.69531,ecg,0.117585
8627,33.69922,ecg,-0.042387
8628,33.70312,ecg,-0.048509
8629,33.70703,ecg,-0.012852
8630,33.71094,ecg,-0.011039
8631,33.71484,ecg,0.051246
8632,33.71875,ecg,-0.025197
8633,33.72266,ecg,-0.123754
8634,33.72656,ecg,-0.028649
8635,33.73047,ecg,-0.229585
8636,33.73438,ecg,0.155779
8637,33.73828,ecg,-0.04739
8638,33.74219,ecg,0.18305
8639,33.74609,ecg,-0.054489
8640,33.75,ecg,-0.047873
8641,33.75391,ecg,0.108337
8642,33.75781,ecg,-0.094166
8643,33.76172,ecg,-0.07724
8644,33.76562,ecg,0.049983
8645,33.76953,ecg,0.04304
8646,33.77344,ecg,0.031228
8647,33.77734,ecg,0.085147
8648,33.78125,ecg,-0.09706
